"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1997500101678321676","Sun Dec 07 10:40:30 +0000 2025","0","@tanyarlfes adu nasib bjirrrr ga expect jawaban nya se bocah itu","1997617205685702942","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997617205685702942","1933085945407975424",
"1997500101678321676","Sun Dec 07 03:00:57 +0000 2025","0","@tanyarlfes kenapa pas gunung meletus lu ga kena lahar dingin atau kena wedus gembelnya biar meninggal bahlil anjing","1997501555768242463","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997501555768242463","1428652805871390728",
"1997500101678321676","Sun Dec 07 17:20:12 +0000 2025","0","@tanyarlfes bahlil adu nasib mulu","1997717792011985310","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997717792011985310","1565747597137960962",
"1997500101678321676","Sun Dec 07 03:36:05 +0000 2025","0","@tanyarlfes Tapi kok gk mati kenak lahar panas?","1997510400112562334","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997510400112562334","1221100393783943168",
"1997500101678321676","Sun Dec 07 16:35:26 +0000 2025","0","@tanyarlfes Bahlil sisi bagusnya dimana pliss kasih tau rupa sifat otak pikiran gak ada kan","1997706526597996601","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997706526597996601","1677410186015936512",
"1997500101678321676","Sun Dec 07 21:07:45 +0000 2025","0","@tanyarlfes Kejelekan yg ada di dunia ini diborong sama dia semua","1997775059239551375","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997775059239551375","1843496198709321728",
"1997500101678321676","Sun Dec 07 13:55:01 +0000 2025","0","@tanyarlfes Kpn mati nya sig","1997666158732783747","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997666158732783747","1190882762649030656",
"1997500101678321676","Sun Dec 07 05:40:45 +0000 2025","0","@tanyarlfes Bisa ya ada manusia semua diborong kejelekannyaa","1997541770713079980","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997541770713079980","1444666692156592129",
"1997500101678321676","Sun Dec 07 06:28:01 +0000 2025","0","@tanyarlfes Malah adu nasib. Emang goblog nya udh ga ketolong lgi ini mah","1997553664920260730","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997553664920260730","62240235",
"1997500101678321676","Sun Dec 07 03:33:04 +0000 2025","0","@tanyarlfes Malah adunasip","1997509636875063577","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997509636875063577","1133282416406085632",
"1997500101678321676","Sun Dec 07 03:17:08 +0000 2025","0","@tanyarlfes kok malah adu nasib si","1997505629595062751","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997505629595062751","1027570128345477120",
"1997500101678321676","Sun Dec 07 06:40:48 +0000 2025","0","@tanyarlfes Paket komplit nih orang emang udah muka jelek kelakuan jelek akhlak juga jelekk","1997556882698129763","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997556882698129763","831786780068343808",
"1997500101678321676","Sun Dec 07 11:02:15 +0000 2025","0","@tanyarlfes Malah rakyat diajak adu nasib","1997622679680196628","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997622679680196628","1919299096244006912",
"1997500101678321676","Sun Dec 07 04:52:40 +0000 2025","0","@tanyarlfes Malah adu nasib ","1997529668845707635","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997529668845707635","1858117421569277952",
"1997500101678321676","Sun Dec 07 05:09:01 +0000 2025","0","@tanyarlfes Ah siap si paling korban gunung meletus ","1997533784590487629","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997533784590487629","1103285263743119362",
"1997500101678321676","Mon Dec 08 01:29:28 +0000 2025","0","@tanyarlfes Rasakan gunung meletus??? Wow? Sekti tenan koyo Deny caknan","1997840922135216395","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997840922135216395","1960906021079277568",
"1997500101678321676","Sun Dec 07 05:25:03 +0000 2025","2","@tanyarlfes Gada yg nanya","1997537819653464321","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997537819653464321","106677050",
"1997500101678321676","Sun Dec 07 15:55:20 +0000 2025","0","@tanyarlfes akhirnya terungkap kenapa dia jadi bgini ","1997696438332248549","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997696438332248549","1394040687239188482",
"1997500101678321676","Sun Dec 07 05:38:30 +0000 2025","0","@tanyarlfes Malah adu nasib ajggg","1997541204993708193","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997541204993708193","1533848910040428546",
"1997500101678321676","Sun Dec 07 10:05:49 +0000 2025","0","@tanyarlfes Muka lu item gara2 gunung meletus","1997608478165414318","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997608478165414318","1416049948726947840",
"1997500101678321676","Sun Dec 07 04:21:02 +0000 2025","0","@tanyarlfes Semua kejelekan diembat Bahlil ","1997521710460133506","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997521710460133506","1640217455703515136",
"1997500101678321676","Sun Dec 07 07:45:48 +0000 2025","0","@tanyarlfes bahlil b nya babi lanjutin kk","1997573240257130511","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997573240257130511","1317982928714883073",
"1997500101678321676","Mon Dec 08 00:59:04 +0000 2025","0","@tanyarlfes Nir empatiiiii dikira dia paling susah?","1997833272957735010","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997833272957735010","1046400875567038465",
"1997500101678321676","Sun Dec 07 13:06:32 +0000 2025","0","@tanyarlfes ni orang jelek segalanya asli nyampah bgt.","1997653955061445093","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997653955061445093","1848027075778920448",
"1997500101678321676","Sun Dec 07 13:39:00 +0000 2025","0","@tanyarlfes yg kayak gini dikatain cerdas","1997662126949675491","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997662126949675491","1648646959698419713",
"1997500101678321676","Sun Dec 07 09:24:01 +0000 2025","0","@tanyarlfes Tombol riset pemerintah dimana yaaa","1997597959840817509","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997597959840817509","1587104496831766529",
"1997500101678321676","Sun Dec 07 15:18:35 +0000 2025","0","@tanyarlfes Lah terus korelasinya apa?","1997687187509498098","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997687187509498098","461788449",
"1997500101678321676","Mon Dec 08 00:56:08 +0000 2025","0","@tanyarlfes Muka lu noh meletus bahlul","1997832532256227392","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997832532256227392","978627141381353473",
"1997500101678321676","Sun Dec 07 15:00:45 +0000 2025","0","@tanyarlfes ya Allah ya Allah ya Allah","1997682698480152978","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997682698480152978","1685343885688782849",
"1997500101678321676","Sun Dec 07 09:53:51 +0000 2025","0","@tanyarlfes HAHHHH ada aja gebrakan dari si bahlil bahlil ini‍","1997605467137401031","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997605467137401031","1939357728708886529",
"1997500101678321676","Mon Dec 08 01:38:08 +0000 2025","0","@tanyarlfes Maronyet pejabat obrolanna teh goblog","1997843101914915036","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997843101914915036","1951173181353635842",
"1997500101678321676","Sun Dec 07 08:18:45 +0000 2025","0","@tanyarlfes sensor please gw trauma sama muka pejabat jelek.","1997581533797028333","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997581533797028333","1453048110469373953",
"1997500101678321676","Sun Dec 07 19:02:26 +0000 2025","0","@tanyarlfes ga paham lagi ama isi otaknya bahlil","1997743522527707445","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997743522527707445","884935261615816704",
"1997500101678321676","Sun Dec 07 11:38:52 +0000 2025","0","@tanyarlfes 1. kaga nanya. 2. kaga peduli. 3. gamau tau.","1997631896075846024","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997631896075846024","1422094570406375426",
"1997500101678321676","Sun Dec 07 04:03:22 +0000 2025","0","@tanyarlfes yeeeuuuu malah adu nasib si paokkk","1997517264871154081","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997517264871154081","1213048556392603649",
"1997500101678321676","Sun Dec 07 16:53:37 +0000 2025","0","@tanyarlfes Dia kenapa ga dipecat si?","1997711104462750024","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997711104462750024","1650194439774818304",
